Ind#,TDose,T1 Pos1,T1 Pos1,T1 Pos3,T2 Pos1,T2 Pos2,T2 Pos3,V Pre,DCE 1,DCE 2,DCE 3,T2w Pos1,T2w Pos2,T2w Pos3
315,5.2278,200,169,181,4.9,6.4,17.2,187,490,523,535,-97,-118,-28
316,10243,113,94,85,3.9,7,18.3,190,484,525,535,-9,-33,-25
317,2770.2,-12,-27,-71,-0.3,2.9,17.1,168,413,493,506,-7,-9,-30
318,2.692,165,170,175,2,4.7,11.2,195,471,547,557,-67,-96,-26
319,22.202,66,73,61,-1,1.6,13.2,187,458,546,551,7,-22,14
320,30.635,-68,-69,-146,-3.5,-2.2,13.7,149,406,499,511,-33,-37,-5
321,25.256,220,217,309,27.5,33.4,-3.3,176,268,285,301,-48,-63,-32
322,2.4637,187,213,362,22.3,23.1,2,178,323,390,384,-54,-71,-26
323,2.2121,170,241,263,9.8,14.3,18.4,178,406,475,459,-43,-60,-63
324,3.8577,203,268,287,14.2,20.3,31.3,179,498,560,550,-39,-60,-57
325,24.093,187,201,295,6.5,12.5,12.7,191,418,509,515,-28,-60,-34
326,83608,101,111,163,-8.3,-2,-6.7,180,352,413,410,45,33,3
327,16.016,136,123,160,19.8,20.1,-7.8,171,255,351,370,-7,-42,-4
328,19.811,161,145,211,16,19.9,0.2,170,303,438,459,-73,-103,-9
329,4.3214,145,137,222,4.9,14.7,25.6,178,367,477,490,-68,-120,-18
330,7.2228,144,150,275,1.2,12.3,22.8,187,489,559,568,-17,-58,-43
331,99.331,163,169,311,5.3,8.6,10.2,193,491,595,598,-72,-103,-27
332,28820,108,105,156,1.4,3.4,8.8,187,433,498,507,71,75,-53
333,3.0098,84,52,44,5.3,13.7,-5,171,255,351,370,-7,-32,-18
334,160.1,132,94,99,2.6,13.1,-2.5,170,303,438,459,-72,-101,-10
335,466.67,168,137,188,10.2,20.5,28.7,178,367,477,490,-84,-140,-15
336,18.226,164,158,258,8.8,18.9,24.1,187,489,559,568,-10,-72,-33
337,473.03,116,141,231,2.9,4.6,7.5,193,491,595,598,-77,-107,-32
338,76873,57,72,85,-0.6,-1.8,9.4,187,433,498,507,92,69,-56
339,3.1657,54,26,-41,-2,10.1,6.3,168,357,515,504,-37,-25,-41
340,6.5851,96,62,-17,-2.9,9,5.9,161,390,526,535,-55,-61,-31
341,96.471,190,162,152,12.7,21.5,24.1,159,430,529,542,-108,-104,-60
342,41.364,204,197,254,16.4,25.5,23.5,161,472,582,590,-25,-49,-82
343,708.4,98,127,168,5.5,8.2,11.6,174,515,637,628,-51,-77,-48
344,52535,14,35,17,-1.8,-2.3,10.1,180,439,537,541,112,49,-34
345,3.0507,57,28,-133,4.9,7.7,23.9,161,390,526,535,-62,-88,-22
346,7.9662,198,153,82,13.6,23.7,8.8,159,430,529,542,-51,-59,-57
347,41.919,269,254,257,10.4,27.4,6.8,161,472,582,590,-67,-91,-67
348,583.83,137,148,172,7.8,20.8,20.2,174,515,637,628,-68,-116,-27
349,31807,20,31,35,3.3,9.4,18.2,180,439,537,541,126,82,-63
350,4.3296,70,8,8,-6.6,-13.5,9.8,150,234,274,279,-43,-43,-42
351,26.892,96,42,-45,-16.1,-15.1,3.9,174,287,356,345,-30,-65,-22
352,2.8028,91,38,-98,-5,0.89999,6.6,165,398,477,467,-27,-73,-34
353,5.6727,190,132,47,14.9,29.4,4.7,147,532,622,621,-16,-76,-16
354,26.843,264,232,203,10,29.2,2.9,152,593,723,722,-166,-221,-34
355,569.46,155,164,168,4,17,16.1,172,578,708,687,-86,-142,-36
356,43083,41,60,59,4.2,9.9,16.8,181,461,580,579,100,74,-72
357,1.0728e+06,-28,-1,4,-1.2,0.7,5.7,166,422,532,541,20,10,-29
358,1.9876,87,5,28,-8.6,-5.3,8.5,150,234,274,279,-13,-18,-34
359,3.7386,127,47,-1,-22.7,-9.9,-6.2,174,287,356,345,-25,-50,-16
360,2.0838,130,60,-33,-21.1,-4.5,-11.6,165,398,477,467,-32,-65,-21
361,5.6815,181,123,45,12.4,28.5,2.2,147,532,622,621,-110,-131,-29
362,24.585,232,199,137,14.1,29.7,5.8,152,593,723,722,-168,-211,-57
363,751.7,160,178,133,2,10.9,10.3,172,578,708,687,-120,-162,-41
364,69810,69,98,82,1.2,5.5,9.5,181,461,580,579,69,45,-49
365,2.4762e+06,3,41,55,0.099998,0.6,2.6,166,422,532,541,5,-12,-40
366,0.88804,246,196,203,-11,23.4,37.3,117,53,40,53,-8,-26,-12
367,0.67714,204,193,196,-4.2,31.5,28.4,156,147,131,137,-33,-48,-9
368,0.91563,149,115,92,-9,15.6,5.4,149,325,397,412,-46,-54,-31
369,3.6842,159,128,115,-3.2,6.8,2.7,141,474,596,617,-118,-123,-42
370,28.823,173,145,93,10.4,17.4,17,160,609,715,732,-156,-202,-57
371,829.29,158,176,66,8.2,12.4,10.1,172,572,660,666,-100,-148,-41
372,91802,120,147,97,-4.1,2.1,-4,173,496,559,582,99,71,-41
373,3.2759e+06,52,70,89,-11.2,-4.4,-8.9,154,420,506,517,24,8,-37
374,1.8834,148,130,166,-3.5,2,13.8,141,474,596,617,-145,-191,-17
375,17.338,176,139,129,5.7,10.4,25.6,160,609,715,732,-164,-226,-48
376,291.71,168,165,83,11.1,16.7,15.4,172,572,660,666,-80,-129,-46
377,1.156e+05,137,148,103,-1.1,7.8,-0.8,173,496,559,582,111,95,-56
378,1.8676e+06,68,64,90,-13.9,-2.7,-10.5,154,420,506,517,40,12,-28
379,0.76717,147,126,224,6.1,5.5,32.5,140,365,580,619,-155,-216,-27
380,5.1705,200,145,190,6.1,7.4,35.9,174,515,665,677,-75,-115,-52
381,43.411,198,167,123,11.4,16.1,19.9,179,500,603,618,-87,-120,-46
382,5.1533e+15,150,137,111,4.5,12.6,7.7,161,471,552,569,97,85,-46
383,3.0207e+05,64,46,66,-8.8,2.8,-2.9,133,393,509,516,9,-10,-16
384,0.29494,173,114,297,21.7,13,65.9,140,365,580,619,-83,-127,-50
385,1.5255,242,185,287,19.2,14.7,51.6,174,515,665,677,-21,-60,-44
386,7.191,200,169,181,4.9,6.4,17.2,179,500,603,618,-61,-109,-51
387,52.523,113,94,85,3.9,7,18.3,161,471,552,569,96,70,-15
388,198.19,-12,-27,-71,-0.3,2.9,17.1,133,393,509,516,-42,-39,-16
389,0.69345,249,208,272,23.2,21.4,46.3,186,530,683,693,-58,-105,-42
390,2.3186,165,170,175,2,4.7,11.2,192,491,591,605,-17,-58,-62
391,5.0129,66,73,61,-1,1.6,13.2,151,441,560,576,45,45,-9
392,3.2728,-68,-69,-146,-3.5,-2.2,13.7,113,360,482,491,-77,-70,-19
393,57.296,220,217,309,27.5,33.4,-3.3,167,266,313,321,-24,-66,-22
394,1.8311,187,213,362,22.3,23.1,2,182,297,369,357,-17,-45,-9
395,3.1814,170,241,263,9.8,14.3,18.4,197,418,498,468,19,-22,-13
396,164.82,136,123,160,19.8,20.1,-7.8,157,334,442,455,-28,-40,-41
397,50.417,161,145,211,16,19.9,0.2,185,303,437,445,-59,-77,-21
398,6.5605,145,137,222,4.9,14.7,25.6,197,430,526,526,10,-21,-31
399,24.638,144,150,275,1.2,12.3,22.8,194,557,618,603,38,10,-35
400,1526,163,169,311,5.3,8.6,10.2,195,562,621,625,-13,-29,4
401,3.1004,84,52,44,5.3,13.7,-5,157,334,442,455,-35,-52,-18
402,193,132,94,99,2.6,13.1,-2.5,185,303,437,445,-62,-76,-23
403,153.4,168,137,188,10.2,20.5,28.7,197,430,526,526,-6,-29,-40
404,85.534,164,158,258,8.8,18.9,24.1,194,557,618,603,17,-28,-21
405,11934,116,141,231,2.9,4.6,7.5,195,562,621,625,-22,-34,6
406,2.9724,54,26,-41,-2,10.1,6.3,158,393,543,549,-34,-69,-19
407,4.9705,96,62,-17,-2.9,9,5.9,174,368,537,543,-22,-47,-19
408,65.501,190,162,152,12.7,21.5,24.1,171,490,585,591,-52,-82,-1
409,199.69,204,197,254,16.4,25.5,23.5,175,542,632,631,-20,-50,-37
410,14621,98,127,168,5.5,8.2,11.6,177,494,602,623,-10,-10,-22
411,5.098,57,28,-133,4.9,7.7,23.9,174,368,537,543,-44,-77,-7
412,15.74,198,153,82,13.6,23.7,8.8,171,490,585,591,-42,-50,-17
413,175.59,269,254,257,10.4,27.4,6.8,175,542,632,631,-56,-75,-48
414,14254,137,148,172,7.8,20.8,20.2,177,494,602,623,34,23,-38
415,8.3235e+05,20,31,35,3.3,9.4,18.2,163,359,478,523,124,98,-46
416,12.242,70,8,8,-6.6,-13.5,9.8,145,307,382,395,-59,-53,-50
417,41562,96,42,-45,-16.1,-15.1,3.9,171,285,366,396,-41,-57,-37
418,4.8846,91,38,-98,-5,0.89999,6.6,173,357,470,476,-18,-39,-53
419,11.372,190,132,47,14.9,29.4,4.7,156,523,633,628,8,-2,-42
420,85.064,264,232,203,10,29.2,2.9,163,517,653,658,-104,-143,-43
421,17568,155,164,168,4,17,16.1,174,408,585,610,109,63,-28
422,2.2736e+06,41,60,59,4.2,9.9,16.8,148,351,522,557,147,126,-39
423,1.9118e+07,-28,-1,4,-1.2,0.7,5.7,131,354,457,466,51,53,-22
424,2.0693,87,5,28,-8.6,-5.3,8.5,145,307,382,395,-66,-90,-35
425,2309.4,127,47,-1,-22.7,-9.9,-6.2,171,285,366,396,-50,-71,-48
426,726.68,130,60,-33,-21.1,-4.5,-11.6,173,357,470,476,16,-18,-39
427,10.306,181,123,45,12.4,28.5,2.2,156,523,633,628,-34,-54,-30
428,77,232,199,137,14.1,29.7,5.8,163,517,653,658,-91,-139,-46
429,18629,160,178,133,2,10.9,10.3,174,408,585,610,94,51,-21
430,4.4972e+06,69,98,82,1.2,5.5,9.5,148,351,522,557,134,118,-35
431,1.2131e+08,3,41,55,0.099998,0.6,2.6,131,354,457,466,31,11,-12
432,0.8893,246,196,203,-11,23.4,37.3,144,138,149,172,-50,-70,-15
433,0.91455,204,193,196,-4.2,31.5,28.4,169,189,183,223,-43,-73,-17
434,1.8596,149,115,92,-9,15.6,5.4,159,333,382,401,7,-21,-17
435,7.9029,159,128,115,-3.2,6.8,2.7,151,395,522,546,-25,-40,-17
436,110.4,173,145,93,10.4,17.4,17,156,427,558,583,-87,-119,-50
437,12865,158,176,66,8.2,12.4,10.1,177,364,548,571,64,66,-52
438,2.7362e+06,120,147,97,-4.1,2.1,-4,148,358,520,542,111,103,-43
439,8.8416e+07,52,70,89,-11.2,-4.4,-8.9,125,357,454,448,-13,-23,-28
440,0.39313,272,291,276,14.1,42.6,54.6,169,189,183,223,-23,-29,-26
441,0.86838,144,143,235,9.7,26.7,28.9,159,333,382,401,1,-3,-29
442,4.2019,148,130,166,-3.5,2,13.8,151,395,522,546,-61,-67,-17
443,69.62,176,139,129,5.7,10.4,25.6,156,427,558,583,-85,-126,-44
444,3160.2,168,165,83,11.1,16.7,15.4,177,364,548,571,106,89,-36
445,8.3946e+15,137,148,103,-1.1,7.8,-0.8,148,358,520,542,112,111,-51
446,1.5171e+07,68,64,90,-13.9,-2.7,-10.5,125,357,454,448,-29,-30,-41
447,0.5346,196,216,286,19.8,23.4,45.8,133,387,486,505,-90,-94,-15
448,1.5581,147,126,224,6.1,5.5,32.5,155,261,445,494,-86,-120,-30
449,12.982,200,145,190,6.1,7.4,35.9,164,328,494,526,-3,-43,-31
450,198.19,198,167,123,11.4,16.1,19.9,169,322,519,546,104,69,-20
451,8014.7,150,137,111,4.5,12.6,7.7,144,353,492,495,85,85,-44
452,7.453e+05,64,46,66,-8.8,2.8,-2.9,121,331,425,425,-65,-60,-31
453,0.67225,173,114,297,21.7,13,65.9,155,261,445,494,-29,-83,-33
454,3.0087,242,185,287,19.2,14.7,51.6,164,328,494,526,49,13,-33
455,12.518,200,169,181,4.9,6.4,17.2,169,322,519,546,65,37,-41
456,31.604,113,94,85,3.9,7,18.3,144,353,492,495,21,13,-4
457,30.553,-12,-27,-71,-0.3,2.9,17.1,121,331,425,425,-127,-123,0
458,1.6136,249,208,272,23.2,21.4,46.3,178,365,556,595,54,2,-45
459,3.1118,165,170,175,2,4.7,11.2,159,345,523,560,67,48,-39
460,2.2676,66,73,61,-1,1.6,13.2,124,359,452,465,-51,-52,14
461,0.53356,-68,-69,-146,-3.5,-2.2,13.7,108,259,301,312,-150,-162,2
462,4.6992,220,217,309,27.5,33.4,-3.3,183,368,440,421,-54,-101,-16
463,1.2765,187,213,362,22.3,23.1,2,185,417,493,474,-64,-77,-10
464,3.3729,170,241,263,9.8,14.3,18.4,199,422,489,484,-13,-43,-6
465,645.76,136,123,160,19.8,20.1,-7.8,185,378,490,488,-37,-56,-22
466,9.0315,161,145,211,16,19.9,0.2,190,398,522,518,-42,-48,-12
467,8.3563,145,137,222,4.9,14.7,25.6,201,405,513,521,6,-6,-30
468,138.36,144,150,275,1.2,12.3,22.8,194,540,611,604,14,10,-17
469,1.5347,84,52,44,5.3,13.7,-5,185,378,490,488,-32,-56,-12
470,13.331,132,94,99,2.6,13.1,-2.5,190,398,522,518,-25,-48,-19
471,21.67,168,137,188,10.2,20.5,28.7,201,405,513,521,15,-6,-44
472,700.06,164,158,258,8.8,18.9,24.1,194,540,611,604,18,16,-31
473,1.8715,54,26,-41,-2,10.1,6.3,175,382,534,532,-32,-69,-13
474,4.7618,96,62,-17,-2.9,9,5.9,182,396,534,529,-5,-42,-24
475,34.963,190,162,152,12.7,21.5,24.1,183,462,575,572,-14,-48,-7
476,1501.7,204,197,254,16.4,25.5,23.5,183,558,631,623,36,38,-26
477,5.7715,57,28,-133,4.9,7.7,23.9,182,396,534,529,-12,-47,-27
478,32.177,198,153,82,13.6,23.7,8.8,183,462,575,572,0,-17,-22
479,1440.3,269,254,257,10.4,27.4,6.8,183,558,631,623,33,19,-9
480,2.5862e+05,137,148,172,7.8,20.8,20.2,180,480,574,560,33,45,-36
481,1.8345e+07,20,31,35,3.3,9.4,18.2,144,348,467,458,-3,1,-34
482,2.015,70,8,8,-6.6,-13.5,9.8,158,384,503,495,-29,-49,-22
483,69196,96,42,-45,-16.1,-15.1,3.9,171,353,481,475,-27,-51,-24
484,6.0402,91,38,-98,-5,0.89999,6.6,187,416,532,529,1,-35,-31
485,29.411,190,132,47,14.9,29.4,4.7,178,544,628,614,35,22,-33
486,968.97,264,232,203,10,29.2,2.9,182,563,643,646,6,3,-32
487,6.651e+05,155,164,168,4,17,16.1,178,448,567,564,55,42,-19
488,2.0587e+08,41,60,59,4.2,9.9,16.8,133,331,480,491,-18,-33,-1
489,3.4012e+07,-28,-1,4,-1.2,0.7,5.7,119,337,435,459,-164,-194,4
490,1.0231,87,5,28,-8.6,-5.3,8.5,158,384,503,495,-39,-45,-37
491,12342,127,47,-1,-22.7,-9.9,-6.2,171,353,481,475,-39,-45,-39
492,7217.4,130,60,-33,-21.1,-4.5,-11.6,187,416,532,529,0,-16,-28
493,30.835,181,123,45,12.4,28.5,2.2,178,544,628,614,-18,-26,-23
494,1129.3,232,199,137,14.1,29.7,5.8,182,563,643,646,4,-10,-31
495,6.0529e+05,160,178,133,2,10.9,10.3,178,448,567,564,47,25,-2
496,8.1185e+08,69,98,82,1.2,5.5,9.5,133,331,480,491,6,-11,-4
497,1.6106e+08,3,41,55,0.099998,0.6,2.6,119,337,435,459,-174,-200,-16
498,0.52528,246,196,203,-11,23.4,37.3,169,242,292,297,-26,-38,-29
499,2.7022,204,193,196,-4.2,31.5,28.4,170,314,377,389,-25,-41,-29
500,14.639,149,115,92,-9,15.6,5.4,184,473,530,544,-20,-15,-34
501,31.792,159,128,115,-3.2,6.8,2.7,179,496,570,585,-26,-28,-16
502,1937.6,173,145,93,10.4,17.4,17,174,521,600,612,-11,-32,-12
503,1.325e+05,158,176,66,8.2,12.4,10.1,159,461,583,588,31,39,-28
504,1.5913e+08,120,147,97,-4.1,2.1,-4,114,348,506,516,-3,6,-30
505,1.2603e+06,52,70,89,-11.2,-4.4,-8.9,117,349,473,492,-185,-195,-23
506,0.4313,272,291,276,14.1,42.6,54.6,170,314,377,389,-28,-47,-23
507,1.7338,144,143,235,9.7,26.7,28.9,184,473,530,544,-22,-25,-23
508,16.595,148,130,166,-3.5,2,13.8,179,496,570,585,-42,-32,-22
509,1149,176,139,129,5.7,10.4,25.6,174,521,600,612,-10,-8,-14
510,19091,168,165,83,11.1,16.7,15.4,159,461,583,588,40,37,-15
511,1.7712e+06,137,148,103,-1.1,7.8,-0.8,114,348,506,516,-26,-37,-13
512,5524.9,68,64,90,-13.9,-2.7,-10.5,117,349,473,492,-208,-244,-4
513,1.1258,196,216,286,19.8,23.4,45.8,174,528,602,614,-51,-59,-19
514,4.8141,147,126,224,6.1,5.5,32.5,170,387,537,568,-29,-41,-32
515,44,200,145,190,6.1,7.4,35.9,164,445,579,570,52,70,-16
516,425.03,198,167,123,11.4,16.1,19.9,136,441,591,582,52,24,3
517,1322.5,150,137,111,4.5,12.6,7.7,106,351,472,459,-25,-66,-1
518,311.43,64,46,66,-8.8,2.8,-2.9,115,338,410,399,-212,-254,-10
519,2.8843,173,114,297,21.7,13,65.9,170,387,537,568,45,11,-28
520,6.8148,242,185,287,19.2,14.7,51.6,164,445,579,570,63,72,2
521,11.159,200,169,181,4.9,6.4,17.2,136,441,591,582,3,-11,-25
522,12.424,113,94,85,3.9,7,18.3,106,351,472,459,-82,-95,-30
523,6.1654,-12,-27,-71,-0.3,2.9,17.1,115,338,410,399,-152,-179,-52
524,3.6234,249,208,272,23.2,21.4,46.3,160,449,596,588,35,23,-7
525,2.8462,165,170,175,2,4.7,11.2,122,408,521,517,-41,-51,-30
526,0.99308,66,73,61,-1,1.6,13.2,118,302,313,305,-146,-157,-20
527,0.094433,-68,-69,-146,-3.5,-2.2,13.7,114,252,220,208,-86,-126,-55
528,0.51708,136,123,160,19.8,20.1,-7.8,187,575,673,662,-38,-76,-21
529,0.96832,161,145,211,16,19.9,0.2,194,476,604,602,-4,-28,-11
530,4.8196,145,137,222,4.9,14.7,25.6,193,517,606,599,66,24,-11
531,607.57,144,150,275,1.2,12.3,22.8,169,504,579,592,21,1,-7
532,0.61592,84,52,44,5.3,13.7,-5,187,575,673,662,-57,-83,-25
533,1.7984,132,94,99,2.6,13.1,-2.5,194,476,604,602,-14,-26,-26
534,15.32,168,137,188,10.2,20.5,28.7,193,517,606,599,39,41,-36
535,4258.7,164,158,258,8.8,18.9,24.1,169,504,579,592,14,37,-50
536,0.82138,54,26,-41,-2,10.1,6.3,183,527,642,643,-51,-64,-48
537,2.8526,96,62,-17,-2.9,9,5.9,178,468,597,596,-5,-16,-48
538,27.293,190,162,152,12.7,21.5,24.1,183,543,652,635,30,31,-41
539,7908.3,204,197,254,16.4,25.5,23.5,155,556,613,614,30,39,-31
540,3.7478,57,28,-133,4.9,7.7,23.9,178,468,597,596,-8,-38,-22
541,44.618,198,153,82,13.6,23.7,8.8,183,543,652,635,45,34,-22
542,11649,269,254,257,10.4,27.4,6.8,155,556,613,614,23,6,2
543,1.0368,70,8,8,-6.6,-13.5,9.8,173,478,575,576,-70,-103,-10
544,2.9612,96,42,-45,-16.1,-15.1,3.9,184,515,618,619,-28,-73,-23
545,4.326,91,38,-98,-5,0.89999,6.6,186,511,618,606,11,-27,-24
546,85.583,190,132,47,14.9,29.4,4.7,182,615,705,666,71,44,-18
547,15204,264,232,203,10,29.2,2.9,155,592,655,643,22,15,-23
548,1.1822e+06,155,164,168,4,17,16.1,140,425,541,534,-10,2,-23
549,3.6517e+07,41,60,59,4.2,9.9,16.8,123,352,483,484,-176,-173,-19
550,0.39605,87,5,28,-8.6,-5.3,8.5,173,478,575,576,-60,-82,-19
551,781.04,127,47,-1,-22.7,-9.9,-6.2,184,515,618,619,-37,-54,-44
552,3011.1,130,60,-33,-21.1,-4.5,-11.6,186,511,618,606,6,-12,-33
553,128.41,181,123,45,12.4,28.5,2.2,182,615,705,666,75,51,-23
554,15760,232,199,137,14.1,29.7,5.8,155,592,655,643,48,30,-41
555,1.5733e+06,160,178,133,2,10.9,10.3,140,425,541,534,-7,-10,-27
556,25152,69,98,82,1.2,5.5,9.5,123,352,483,484,-169,-179,-10
557,1.1054e+14,3,41,55,0.099998,0.6,2.6,115,299,398,414,-175,-196,-28
558,0.37256,246,196,203,-11,23.4,37.3,187,416,462,468,-47,-50,-29
559,1.1133,204,193,196,-4.2,31.5,28.4,185,530,585,586,-42,-55,-32
560,41.008,149,115,92,-9,15.6,5.4,189,584,623,616,-21,-25,-29
561,143.1,159,128,115,-3.2,6.8,2.7,179,624,669,651,64,44,-22
562,16040,173,145,93,10.4,17.4,17,155,551,625,627,38,2,-14
563,1.1206e+05,158,176,66,8.2,12.4,10.1,137,431,555,562,-5,-38,-2
564,5528.7,120,147,97,-4.1,2.1,-4,112,354,485,491,-159,-186,5
565,2.4844e+07,52,70,89,-11.2,-4.4,-8.9,109,288,375,391,-170,-195,-13
566,0.23539,272,291,276,14.1,42.6,54.6,185,530,585,586,-20,-59,-15
567,2.4408,144,143,235,9.7,26.7,28.9,189,584,623,616,-22,-44,-12
568,66.122,148,130,166,-3.5,2,13.8,179,624,669,651,42,20,-12
569,17903,176,139,129,5.7,10.4,25.6,155,551,625,627,12,3,-5
570,26362,168,165,83,11.1,16.7,15.4,137,431,555,562,-30,-33,-9
571,2467.2,137,148,103,-1.1,7.8,-0.8,112,354,485,491,-141,-156,-21
572,51970,68,64,90,-13.9,-2.7,-10.5,109,288,375,391,-139,-171,-14
573,1.3797,196,216,286,19.8,23.4,45.8,181,619,658,660,-17,-39,-8
574,8.6131,147,126,224,6.1,5.5,32.5,167,543,634,642,59,40,-19
575,126.05,200,145,190,6.1,7.4,35.9,137,458,568,572,20,42,-22
576,69.299,198,167,123,11.4,16.1,19.9,117,394,510,506,-38,-25,-22
577,4.1108,150,137,111,4.5,12.6,7.7,108,327,430,418,-120,-138,-42
578,118.99,173,114,297,21.7,13,65.9,167,543,634,642,61,58,-31
579,7.8701,242,185,287,19.2,14.7,51.6,137,458,568,572,3,14,-2
580,1.885,200,169,181,4.9,6.4,17.2,117,394,510,506,-49,-70,2
581,0.58824,113,94,85,3.9,7,18.3,108,327,430,418,-102,-148,-26
582,32.264,249,208,272,23.2,21.4,46.3,115,449,514,523,-70,-74,12
583,1.0553,165,170,175,2,4.7,11.2,106,341,355,350,-114,-135,-7
584,0.12086,66,73,61,-1,1.6,13.2,116,265,251,245,-87,-138,-22
585,1.0521,70,8,8,-6.6,-13.5,9.8,170,619,749,729,65,65,-49
586,0.51349,96,42,-45,-16.1,-15.1,3.9,180,588,675,670,74,64,-47
587,1.5161,91,38,-98,-5,0.89999,6.6,183,584,657,653,62,61,-15
588,22.139,190,132,47,14.9,29.4,4.7,162,580,634,645,62,33,-1
589,0.2354,87,5,28,-8.6,-5.3,8.5,170,619,749,729,55,30,-15
590,0.60932,127,47,-1,-22.7,-9.9,-6.2,180,588,675,670,41,20,-25
591,24.963,130,60,-33,-21.1,-4.5,-11.6,183,584,657,653,53,34,-9
592,22.082,181,123,45,12.4,28.5,2.2,162,580,634,645,63,34,-7
593,0.36633,246,196,203,-11,23.4,37.3,176,578,653,663,61,37,-4
594,0.29708,204,193,196,-4.2,31.5,28.4,183,564,629,635,32,-3,-1
595,19.317,149,115,92,-9,15.6,5.4,183,564,620,631,43,29,-11
596,11.63,159,128,115,-3.2,6.8,2.7,158,589,626,631,59,57,-24
597,0.10447,272,291,276,14.1,42.6,54.6,183,564,629,635,48,46,-29
598,1.3035,144,143,235,9.7,26.7,28.9,183,564,620,631,26,29,-31
599,5.4425,148,130,166,-3.5,2,13.8,158,589,626,631,26,24,-15
